Video_Title,Comment_ID,Published_At,Like_Count,Comment,Comment_Length_raw,Comment_Length
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugz9K-xaf_NOMsV2suV4AaABAg,2026-02-15 22:18:19+00:00,8,سیٹھی صاحب یہ بتانا بھول گئے کہ ذرداری کو کس نے قید کیا لیکن وہ نواز شریف کا نام نہیں لیں گے,92,92
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxXRYoL7fHZsVvy0cZ4AaABAg,2026-02-15 19:05:12+00:00,6,Garmiyon main any Waly bills daikh kar awaam ki yadaasht wapis Ajay gee .,73,73
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugyip2v9hiPJRX1To9J4AaABAg,2026-02-15 20:12:13+00:00,7,یہ وہ لیڈر ہے جو بڑے ہسپتالوں میں رہے ہر شخص کو پٹہ ہے کہ زرداری صاحب دو بڑے ہسپتالوں میں رہے جیلوں میں کہاں رہے دوسری باتوں کو ہم نے نہیں جائیں گے لیکن شرم تم کو نہیں آتی عالب لیکن انسان کی نسل آور عبرت کا پٹہ چل جاتا ہے,221,221
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzSBzKt7MmTh_LhS7l4AaABAg,2026-02-15 19:04:04+00:00,8,Sethi mout bhola huwa hy,24,24
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgyxY3i6Kpuz4znHITZ4AaABAg,2026-02-15 22:55:10+00:00,13,History is full of lies written by the puppets of elite.,56,56
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugx7FopUJBoxjZ1o_fp4AaABAg,2026-02-15 21:17:22+00:00,4,ذارداری نے  آج CV  دے دی کہ صرف شریف خاندان وغیرہ ہی عوام سے گالیاں نہیں کھا سکتے ہم بھی گالیاں کھا سکتے ہیں 😅😅,111,111
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugw65-EeD7K5Zcvkl8l4AaABAg,2026-02-16 06:38:53+00:00,3,"During zardari tenure in jail, he was allowed to visit his house again and again and all knows it v well , so where is the hardship of jail sathi sb?",149,149
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxxjB-no46AY0Mu5ph4AaABAg,2026-02-15 20:54:43+00:00,2,اللہ سے دعا ہے کوئی  بےغیرت اور منافق پیدا نہ ہو ۔ وہ انسانوں کا مقابلہ جانوروں اور حیوانوں سے کرنے لگتا ہے,107,107
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugz-xrVLXgMPownXkXp4AaABAg,2026-02-15 22:34:55+00:00,2,Sethi sb it’s time to stand with the people of Pakistan and not the corrupt Elite. You will leave a legacy good or bad that’s up to you..,137,137
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzSzFSpGqLSiKbGQD94AaABAg,2026-02-15 19:57:52+00:00,3,Subh sy ziada tum ko humdarde hy khan say ..kon se awam ko humdarde hy  Aaj dr Aay khan ko chyk kerny orr khaan k humderdon ko reshtydaroon ko bulaya gya k Aap aayen taky Aap k samny khaan ka chykp kia jay koi bhe humderd wahan nheen Aaya tuo Aap he chly jaty Apne nigrane meen chykp kerwadyty,293,293
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgziJ2CBNoBqaoOQeRl4AaABAg,2026-02-16 01:51:33+00:00,3,سیٹھی صاحب اتنی تعریف کیا چکر ھے😂😂,34,34
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxliEHlItivEt7zE954AaABAg,2026-02-15 23:54:36+00:00,3,عمران NRO نہیں لے رہا ھے وہ صرف علاج چاہ رہا ھے ۔ عمران خان نے صرف کہا ھے کہ مجھے زندہ رہنے کے لیے ضروریات فراہم کیا جاے,120,120
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgwHhtup3fqd28lb3h54AaABAg,2026-02-17 02:48:03+00:00,1,Wheat ka Kya Hoga sir zaraet to tabbah ho chuki hai,51,51
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugy9zYdeDp9SPfr3rPJ4AaABAg,2026-02-15 21:00:24+00:00,2,بیوروکریٹس کرپشن کرتے ہیں جس کو وہ نظر بھی نہیں آنے دیتے اور مراعات وہ لیتے تو مگر جب ان کو دی جاتی ہیں تو پھر ان کا لینے کا بھی حق بنتا ہے اگر ان کو دی ہی نہ جائیں تو پھر وہ کیسے لے سکتے ہیں یہ گورنمنٹیں بیوروکریٹس کو خود ہی مراعات دیتی ہیں ان سب کی ذمہ دار وفاقی حکومت ہے,273,273
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzFOCv5oj0T0z3GLQ54AaABAg,2026-02-16 04:35:22+00:00,2,Mashallah dono cashkay lai lai kar jail katnay kay bad achaay sillay milnay ki bat kar rahe hain lekin 70 saal say jo awam jail kat rahi hai unko tou koi acha silla nai milla na politicians say na hi ammron say is par bhi roshni daleein lifaafo,244,244
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxlepaRyG72yWlsPWR4AaABAg,2026-02-16 03:13:52+00:00,3,عمران کو تو کروڑوں لوگ آنکھیں دینے کے لیئے تیار ہیں اور خان کے مخا لفوں کو لوگ گندھا دینے کے لیئے تیار نہیں ہوں گء,114,114
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugy3q_yUIXz7fUaebdR4AaABAg,2026-02-15 22:28:00+00:00,2,سیٹہی صاحب کہاں لوڈ شیڈنگ کب ختم ہئی سند کے شہروں میں 14 گہنٹے کی لوڈشیڈنگ ہو رہی ہئے🎉,86,86
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxbSYeJZZNmhUDJBYp4AaABAg,2026-02-16 01:47:04+00:00,0,Phir yie zulm hy insaf nahi.aor yie wohi kar rahy rahy hain jo pehly karahy thy,79,79
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugz3AS1jzN8bY1pWyZ54AaABAg,2026-02-15 20:59:25+00:00,4,بڑی قربانیاں ہیں زرداری کے  جن کے بعد یہ واحد وارث بنے بھٹو خاندان کے۔ زرداری کی جیل میں اور عمران خان کی جیل میں فرق ہے۔ سیٹھی صاحب بھی کسی ایک سے فائدے نہیں اٹھاتے، کیا پیپلز پارٹی ، کیا ن لیگ تو کیا اسٹیبلشمنٹ۔,213,213
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgyqxMPNfgQ7aV6dqut4AaABAg,2026-02-16 03:14:14+00:00,2,جیل میں بیٹھا شخص اتنا طاقتور ھے کہ اس کے خوف سے استثناء پہ استثناء آئین میں بار بار تبدیلی کی جاتی ھے ۔عمران ایک نظریہ بن چکا ھے ۔,131,131
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxuT1wSjtuQ5rWbQJZ4AaABAg,2026-02-15 20:37:20+00:00,2,ذرداری صاحب کو کیا ضرورت تھی ایسا بیان دینے کی ایسے وقت جب ایک بندے کی آنکھ چلی گئی ہے یہ موقع نہیں نہیں تھا  تنقید کرنے کا,123,123
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxrbFzs3NNmoxA6yLV4AaABAg,2026-02-15 20:56:45+00:00,2,بیوروکریٹس بھی تو کتنی مراعات لے رہے ہیں کیا ہمارا ملک اس کا متحمل ہے یا ہو سکتا ہے جتنی مراعات وہ لے رہے ہیں ان پہ بھی کٹ لگائیں ان کے اختیارات بھی کم کرنے چاہئیں یہ ایم پی ایز اور ایم این ایز بھکاریوں کی طرح ان کے آگے پیچھے ہی ہوتے رہتے ہیں، جس سے ان کو فائدہ نظر آنے لگے اس کے ارد گرد  گھیرا ڈال کے چکر کاٹنا شروع کر دیتے ہیں اور اس شخصیت کو جی جی کر کے اندھا کر دیتے ہیں اور اپنا فائدہ اٹھایا اور آگے ہو جاتے ہیں یہ دفتروں میں بیٹھ کر پالیسیاں بناتے رہتے ہیں جبکہ حقیقت اس کے برعکس ہوتی ہے تو کچھ عرصے بعد سیاستدانوں کو سمجھ آتی ہے تو پالیسی تبدیل ہو جاتی ہے یہ  کیا طریقہ ہے ان بیوروکریٹس کے اختیارات کم کرنے چاہئیں اور ان کی مراعات بھی کم کرنی چاہئیں اور گورنمنٹ کو بھی چاہئے اپنے فضول کے اخراجات کم کرے جن کو صوبائی حکومتیں کم کرتی ہوئی نظر نہیں آتیں تو ملک کا اللہ ہی حافظ ہے,783,783
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugxg8EW50h08Hwn5JiB4AaABAg,2026-02-15 22:17:06+00:00,2,بدنیت انسان ، زرداری کی سخت جیل اور پرتعیش رہائش ؟ جہاں ان کو مشتقی اداکارہ نور کی خدمات حاصل رہیں,98,98
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugznk_tbCS7KHjik_nZ4AaABAg,2026-02-16 03:21:33+00:00,2,زرداری کی دلیری صرف یہ ہے کہ وہ لوٹ کے مال میں سے اینکیرز کو ڈال دیتا ہے .,74,74
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzmSFmS-lsUH3BWjVZ4AaABAg,2026-02-15 20:31:17+00:00,1,Speaking of sports. What happened to our national sport hokey.,62,62
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugz21mw3oXis6EQiwwl4AaABAg,2026-02-15 22:00:58+00:00,4,The entire nation are well aware of how Zardari and under what conditions he spent the jail time.,97,97
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugz21mw3oXis6EQiwwl4AaABAg.ATGMNvcuVsDATGWGGYaJPl,2026-02-15 23:27:18+00:00,0,bachy paida karta agar ye jail mein tha ye chiri numa badndri kaisy paida ho gaee wo bta do,91,91
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugx8zPGqKNADZdRxqz54AaABAg,2026-02-15 23:28:52+00:00,3,Zardari is a criminal. Look at the history. Zardari and his father were well known criminals in the past at Bhoto regime,120,120
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzzVkniTlPSxL74MzZ4AaABAg,2026-02-16 04:41:15+00:00,2,سیٹھی صاحب آپ کہہ رہےہیں کوئی اور نہیں جس نے زرداری صاحب سےزیادہ قید کاٹی۔۔لگتا ھے آپ باچاخان کو بھول گئے,105,105
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzQbXOeptdZ7OG6J0h4AaABAg,2026-02-16 01:32:00+00:00,3,Zardari is corrupt and SHOULD BE IN JAIL,40,40
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzP0agVMrMEvaTBRQZ4AaABAg,2026-02-15 21:42:14+00:00,3,قیامت کی نشانیاں کہ زرداری کی قربانیاں بتائی جا رہی ہیں عوام کو جیسے عوام زرداری کو لیڈر مان لے گی,98,98
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzBA4Fy5bhV38RkIu54AaABAg,2026-02-15 23:52:48+00:00,1,ھم عمران خان کے بارے میں ایک بار نہیں سن سکتے ھیں,49,49
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgwqV67bIqN5BickAyV4AaABAg,2026-02-15 20:04:16+00:00,1,"Sethi sab AP nay kaha k awam ki hamdardian Imran Khan k Sath hain, ye kon c awam hai, sir sirf social media pe rola hai, on ground Kuch NAHI hai, sirf Kuch yyouthiay Yani chootiay Baki hain",189,189
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzQrWhU1iKBj_PRSJt4AaABAg,2026-02-16 00:44:12+00:00,1,"Zardari sab ne jawani mai kia hai mind you sethi sb

And zardari sab ki jail maine khud dekhi v hai

Kafi lavish thi",116,116
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxJvGvmtwb6Uukg8MJ4AaABAg,2026-02-15 23:14:09+00:00,2,2:07 چڑیا دھوکا دے گئی,22,22
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxLU_yEMzutDiaLWVt4AaABAg,2026-02-15 21:04:34+00:00,1,جھوٹوں کا راج ھے۔ مقابلہ,24,24
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgyaGOcw3UlH8wWF1IB4AaABAg,2026-02-15 20:57:34+00:00,0,Establishment does wrong with all the politicians why they are speaking against each other,90,90
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugydvw3r_B6focxiyPp4AaABAg,2026-02-15 20:51:08+00:00,0,That's good to hear govt policy misplaced.....should be changed to national govt,80,80
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgyWpAU2wOhybMZjTlR4AaABAg,2026-02-15 22:28:44+00:00,4,"Pakistan ki berbadi ki wajah, incompetent,  corrupt, selfish politicians, ignorant Media, & foolish public. World is changing & Nuclear Pakistan is very unstable, divided & working in enemy interest, with NO programme to establish a LEGAL, Internationally credible democratic govt. Pakistani illegal regime is against Human rights & peoples democracy. Country NEEDS a LEGAL govt. through free & fair Election.",409,409
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgyWpAU2wOhybMZjTlR4AaABAg.ATGPZKWDcB1ATGWq3JpWSz,2026-02-15 23:32:19+00:00,0,Yes Pakistan needs free and Fair Selection by the army. Just as army selected Nawaz at one time and then Imran was selected. Now this hybrid. No democracy in Pakistan.,167,167
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxQWqER1ZY5Ohie5cp4AaABAg,2026-02-16 02:33:19+00:00,0,Some criminal negligence and victim awam. Energy crisis if not tackled will be suicidal for rulers.,99,99
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugx0UWojGSSyY8VsrCp4AaABAg,2026-02-15 20:55:16+00:00,1,"پاکستان میں کاٹن پیداوار جو ڈالرز باہر سے لاتی ہے وہ صرف 55 لاکھ گانٹھ رہ گئی ہے 
وجہ ہے کاٹن سیڈ تیار نہ کرنا 
کاٹن ریسرچ اداروں میں سیاسی بھرتیاں 
ایک کاٹن پاکستان میں ڈیڑھ کروڑ گانٹھ پیدا ہو جائے تو ایکسپورٹ بہتر ہو گی",221,221
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxO1wY0olns8_6Q7Et4AaABAg,2026-02-15 20:35:19+00:00,0,"Sir .. u have pointed out the power generation and distribution issue exclusievly, which was appreciated too ... supporting and seconding ur argument (considering as solution) esp for commercial and industrial levels ... max capacity to be availed .. surely !! Special consideration to be given to the import bill corresponding to the OIL IMPORTS (fuel usage), further detailed as the 60-70 % from the imported fuel as petrol for two-wheeler vehicles; commonly known as bikes on private licenses !! 
Solving: 1) added output gained from the max capacity of power generation units in the form of electricity should be extensively and widely used in place of imported fuel (topping the import bill %) plus 2) the gas stoves to be replaced by the electric ones on commercial and domestic (residential) basis... guess that would get the problem addressed and we would ultimately achieve the target,  if the needful properly done .. Thz !!",934,934
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgzCC9w8dqiie3_x1N94AaABAg,2026-02-15 21:03:49+00:00,1,کچھ بھی نہیں ہونا نہ بیوروکریٹس کی مراعات اخراجات اختیارات کم ہونے ہیں نہ ہی گورنمنٹ کے فضول کے اخراجات کم ہونے ہیں نہ ہی اس ملک کی ترقی ممکن ہے کیونکہ جب سیاستدان ہی اپنے ملک کے ساتھ مخلص نہیں ہیں تو بیوروکریٹس کیسے ہوں گے سب کو اپنی اپنی فکر ہے ملک کی فکر کسی کو بھی نہیں ہے,276,276
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgyJ3NBcaxJXkkrGnjp4AaABAg,2026-02-15 23:59:39+00:00,0,"Reform needed in sports.. I agree with that, it’s good move Sethi Sb",68,68
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxUHhx3iMuWEg0eeKV4AaABAg,2026-02-15 23:23:13+00:00,10,زرداری نے بھی جیل ٹائم  ڈاکٹر عاصم صاحب کی ہسپتال میں گزار کر آئے ہیں، جیل میں کم اور گھر میں زیادہ رہیں،,105,105
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,UgxffN4F5bIljy1D-3J4AaABAg,2026-02-15 20:14:50+00:00,4,"Electricity in Pakistan is too expensive, people can not afford it.",67,67
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugw_89cCcRSmnnOqJhd4AaABAg,2026-02-15 21:56:48+00:00,0,Majority awam ki hamdardian Pagal k Sath nhi hn,47,47
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugzdpi4SQ3Smyesjo_Z4AaABAg,2026-02-16 01:30:01+00:00,3,May Zardari also lose eyesight Ameen,36,36
Why Did Zardari Target Imran Khan’s Health?Solar Policy Failed? Why Modi Fears Naravane? Najam Sethi,Ugx9lziqNRN5VcBa6Jh4AaABAg,2026-02-15 22:48:16+00:00,2,Eik Zardari subb per bhari,26,26
